x,y,Exact,Numeric,Error
1.9798,1.38889,-2.48954,-0,2.48954
2,1.38889,-4.97699e-13,-0,4.97699e-13
0,1.41414,0,-0,0
0.020202,1.41414,2.69516,-0,2.69516
0.040404,1.41414,5.37946,-0,5.37946
0.0606061,1.41414,8.04211,-0,8.04211
0.0808081,1.41414,10.6724,-0,10.6724
0.10101,1.41414,13.2597,-0,13.2597
0.121212,1.41414,15.7935,-0,15.7935
0.141414,1.41414,18.2638,-0,18.2638
0.161616,1.41414,20.6606,-0,20.6606
0.181818,1.41414,22.9742,-0,22.9742
0.20202,1.41414,25.1952,-0,25.1952
0.222222,1.41414,27.3148,-0,27.3148
0.242424,1.41414,29.3244,-0,29.3244
0.262626,1.41414,31.216,-0,31.216
0.282828,1.41414,32.9818,-0,32.9818
0.30303,1.41414,34.6149,-0,34.6149
0.323232,1.41414,36.1085,-0,36.1085
0.343434,1.41414,37.4568,-0,37.4568
0.363636,1.41414,38.6542,-0,38.6542
0.383838,1.41414,39.696,-0,39.696
0.40404,1.41414,40.5779,-0,40.5779
0.424242,1.41414,41.2965,-0,41.2965
0.444444,1.41414,41.8487,-0,41.8487
0.464646,1.41414,42.2325,-0,42.2325
0.484848,1.41414,42.4462,-0,42.4462
1.51515,1.41414,-42.4462,-0,42.4462
1.53535,1.41414,-42.2325,-0,42.2325
1.55556,1.41414,-41.8487,-0,41.8487
1.57576,1.41414,-41.2965,-0,41.2965
1.59596,1.41414,-40.5779,-0,40.5779
1.61616,1.41414,-39.696,-0,39.696
1.63636,1.41414,-38.6542,-0,38.6542
1.65657,1.41414,-37.4568,-0,37.4568
1.67677,1.41414,-36.1085,-0,36.1085
1.69697,1.41414,-34.6149,-0,34.6149
1.71717,1.41414,-32.9818,-0,32.9818
1.73737,1.41414,-31.216,-0,31.216
1.75758,1.41414,-29.3244,-0,29.3244
1.77778,1.41414,-27.3148,-0,27.3148
1.79798,1.41414,-25.1952,-0,25.1952
1.81818,1.41414,-22.9742,-0,22.9742
1.83838,1.41414,-20.6606,-0,20.6606
1.85859,1.41414,-18.2638,-0,18.2638
1.87879,1.41414,-15.7935,-0,15.7935
1.89899,1.41414,-13.2597,-0,13.2597
1.91919,1.41414,-10.6724,-0,10.6724
1.93939,1.41414,-8.04211,-0,8.04211
1.9596,1.41414,-5.37946,-0,5.37946
1.9798,1.41414,-2.69516,-0,2.69516
2,1.41414,-5.38804e-13,-0,5.38804e-13
0,1.43939,0,-0,0
0.020202,1.43939,2.91774,-0,2.91774
0.040404,1.43939,5.82373,-0,5.82373
0.0606061,1.43939,8.70628,-0,8.70628
0.0808081,1.43939,11.5538,-0,11.5538
0.10101,1.43939,14.3547,-0,14.3547
0.121212,1.43939,17.0979,-0,17.0979
0.141414,1.43939,19.7722,-0,19.7722
0.161616,1.43939,22.3669,-0,22.3669
0.181818,1.43939,24.8715,-0,24.8715
0.20202,1.43939,27.276,-0,27.276
0.222222,1.43939,29.5707,-0,29.5707
0.242424,1.43939,31.7463,-0,31.7463
0.262626,1.43939,33.794,-0,33.794
0.282828,1.43939,35.7057,-0,35.7057
0.30303,1.43939,37.4736,-0,37.4736
0.323232,1.43939,39.0906,-0,39.0906
0.343434,1.43939,40.5502,-0,40.5502
0.363636,1.43939,41.8465,-0,41.8465
0.383838,1.43939,42.9744,-0,42.9744
0.40404,1.43939,43.9291,-0,43.9291
0.424242,1.43939,44.707,-0,44.707
0.444444,1.43939,45.3049,-0,45.3049
0.464646,1.43939,45.7204,-0,45.7204
0.484848,1.43939,45.9517,-0,45.9517
1.51515,1.43939,-45.9517,-0,45.9517
1.53535,1.43939,-45.7204,-0,45.7204
1.55556,1.43939,-45.3049,-0,45.3049
1.57576,1.43939,-44.707,-0,44.707
1.59596,1.43939,-43.9291,-0,43.9291
1.61616,1.43939,-42.9744,-0,42.9744
1.63636,1.43939,-41.8465,-0,41.8465
1.65657,1.43939,-40.5502,-0,40.5502
1.67677,1.43939,-39.0906,-0,39.0906
1.69697,1.43939,-37.4736,-0,37.4736
1.71717,1.43939,-35.7057,-0,35.7057
1.73737,1.43939,-33.794,-0,33.794
1.75758,1.43939,-31.7463,-0,31.7463
1.77778,1.43939,-29.5707,-0,29.5707
1.79798,1.43939,-27.276,-0,27.276
1.81818,1.43939,-24.8715,-0,24.8715
1.83838,1.43939,-22.3669,-0,22.3669
1.85859,1.43939,-19.7722,-0,19.7722
1.87879,1.43939,-17.0979,-0,17.0979
1.89899,1.43939,-14.3547,-0,14.3547
1.91919,1.43939,-11.5538,-0,11.5538
1.93939,1.43939,-8.70628,-0,8.70628
1.9596,1.43939,-5.82373,-0,5.82373
1.9798,1.43939,-2.91774,-0,2.91774
2,1.43939,-5.83302e-13,-0,5.83302e-13
0,1.46465,0,-0,0
0.020202,1.46465,3.1587,-0,3.1587
0.040404,1.46465,6.30468,-0,6.30468
0.0606061,1.46465,9.42527,-0,9.42527
0.0808081,1.46465,12.5079,-0,12.5079
0.10101,1.46465,15.5402,-0,15.5402
0.121212,1.46465,18.5099,-0,18.5099
0.141414,1.46465,21.4051,-0,21.4051
0.161616,1.46465,24.214,-0,24.214
0.181818,1.46465,26.9255,-0,26.9255
0.20202,1.46465,29.5286,-0,29.5286
0.222222,1.46465,32.0127,-0,32.0127
0.242424,1.46465,34.368,-0,34.368
0.262626,1.46465,36.5848,-0,36.5848
0.282828,1.46465,38.6544,-0,38.6544
0.30303,1.46465,40.5683,-0,40.5683
0.323232,1.46465,42.3188,-0,42.3188
0.343434,1.46465,43.899,-0,43.899
0.363636,1.46465,45.3024,-0,45.3024
0.383838,1.46465,46.5233,-0,46.5233
0.40404,1.46465,47.557,-0,47.557
0.424242,1.46465,48.3991,-0,48.3991
0.444444,1.46465,49.0464,-0,49.0464
0.464646,1.46465,49.4961,-0,49.4961
0.484848,1.46465,49.7466,-0,49.7466
1.51515,1.46465,-49.7466,-0,49.7466
1.53535,1.46465,-49.4961,-0,49.4961
1.55556,1.46465,-49.0464,-0,49.0464
1.57576,1.46465,-48.3991,-0,48.3991
1.59596,1.46465,-47.557,-0,47.557
1.61616,1.46465,-46.5233,-0,46.5233
1.63636,1.46465,-45.3024,-0,45.3024
1.65657,1.46465,-43.899,-0,43.899
1.67677,1.46465,-42.3188,-0,42.3188
1.69697,1.46465,-40.5683,-0,40.5683
1.71717,1.46465,-38.6544,-0,38.6544
1.73737,1.46465,-36.5848,-0,36.5848
1.75758,1.46465,-34.368,-0,34.368
1.77778,1.46465,-32.0127,-0,32.0127
1.79798,1.46465,-29.5286,-0,29.5286
1.81818,1.46465,-26.9255,-0,26.9255
1.83838,1.46465,-24.214,-0,24.214
1.85859,1.46465,-21.4051,-0,21.4051
1.87879,1.46465,-18.5099,-0,18.5099
1.89899,1.46465,-15.5402,-0,15.5402
1.91919,1.46465,-12.5079,-0,12.5079
1.93939,1.46465,-9.42527,-0,9.42527
1.9596,1.46465,-6.30468,-0,6.30468
1.9798,1.46465,-3.1587,-0,3.1587
2,1.46465,-6.31473e-13,-0,6.31473e-13
0,1.4899,0,-0,0
0.020202,1.4899,3.41955,-0,3.41955
0.040404,1.4899,6.82533,-0,6.82533
0.0606061,1.4899,10.2036,-0,10.2036
0.0808081,1.4899,13.5408,-0,13.5408
0.10101,1.4899,16.8235,-0,16.8235
0.121212,1.4899,20.0385,-0,20.0385
0.141414,1.4899,23.1727,-0,23.1727
0.161616,1.4899,26.2137,-0,26.2137
0.181818,1.4899,29.1491,-0,29.1491
0.20202,1.4899,31.9671,-0,31.9671
0.222222,1.4899,34.6564,-0,34.6564
0.242424,1.4899,37.2061,-0,37.2061
0.262626,1.4899,39.6061,-0,39.6061
0.282828,1.4899,41.8465,-0,41.8465
0.30303,1.4899,43.9185,-0,43.9185
0.323232,1.4899,45.8136,-0,45.8136
0.343434,1.4899,47.5242,-0,47.5242
0.363636,1.4899,49.0435,-0,49.0435
0.383838,1.4899,50.3653,-0,50.3653
0.40404,1.4899,51.4843,-0,51.4843
0.424242,1.4899,52.3959,-0,52.3959
0.444444,1.4899,53.0966,-0,53.0966
0.464646,1.4899,53.5835,-0,53.5835
0.484848,1.4899,53.8547,-0,53.8547
1.51515,1.4899,-53.8547,-0,53.8547
1.53535,1.4899,-53.5835,-0,53.5835
1.55556,1.4899,-53.0966,-0,53.0966
1.57576,1.4899,-52.3959,-0,52.3959
1.59596,1.4899,-51.4843,-0,51.4843
1.61616,1.4899,-50.3653,-0,50.3653
1.63636,1.4899,-49.0435,-0,49.0435
1.65657,1.4899,-47.5242,-0,47.5242
1.67677,1.4899,-45.8136,-0,45.8136
1.69697,1.4899,-43.9185,-0,43.9185
1.71717,1.4899,-41.8465,-0,41.8465
1.73737,1.4899,-39.6061,-0,39.6061
1.75758,1.4899,-37.2061,-0,37.2061
1.77778,1.4899,-34.6564,-0,34.6564
1.79798,1.4899,-31.9671,-0,31.9671
1.81818,1.4899,-29.1491,-0,29.1491
1.83838,1.4899,-26.2137,-0,26.2137
1.85859,1.4899,-23.1727,-0,23.1727
1.87879,1.4899,-20.0385,-0,20.0385
1.89899,1.4899,-16.8235,-0,16.8235
1.91919,1.4899,-13.5408,-0,13.5408
1.93939,1.4899,-10.2036,-0,10.2036
1.9596,1.4899,-6.82533,-0,6.82533
1.9798,1.4899,-3.41955,-0,3.41955
2,1.4899,-6.83621e-13,-0,6.83621e-13
0,1.51515,0,-0,0
0.020202,1.51515,3.70193,-0,3.70193
0.040404,1.51515,7.38895,-0,7.38895
0.0606061,1.51515,11.0462,-0,11.0462
0.0808081,1.51515,14.659,-0,14.659
0.10101,1.51515,18.2128,-0,18.2128
0.121212,1.51515,21.6932,-0,21.6932
0.141414,1.51515,25.0863,-0,25.0863
0.161616,1.51515,28.3783,-0,28.3783
0.181818,1.51515,31.5561,-0,31.5561
0.20202,1.51515,34.6069,-0,34.6069
0.222222,1.51515,37.5182,-0,37.5182
0.242424,1.51515,40.2786,-0,40.2786
0.262626,1.51515,42.8767,-0,42.8767
0.282828,1.51515,45.3021,-0,45.3021
0.30303,1.51515,47.5452,-0,47.5452
0.323232,1.51515,49.5968,-0,49.5968
0.343434,1.51515,51.4487,-0,51.4487
0.363636,1.51515,53.0934,-0,53.0934
0.383838,1.51515,54.5244,-0,54.5244
0.40404,1.51515,55.7358,-0,55.7358
0.424242,1.51515,56.7227,-0,56.7227
0.444444,1.51515,57.4813,-0,57.4813
0.464646,1.51515,58.0084,-0,58.0084
0.484848,1.51515,58.3019,-0,58.3019
1.51515,1.51515,-58.3019,-0,58.3019
1.53535,1.51515,-58.0084,-0,58.0084
1.55556,1.51515,-57.4813,-0,57.4813
1.57576,1.51515,-56.7227,-0,56.7227
1.59596,1.51515,-55.7358,-0,55.7358
1.61616,1.51515,-54.5244,-0,54.5244
1.63636,1.51515,-53.0934,-0,53.0934
1.65657,1.51515,-51.4487,-0,51.4487
1.67677,1.51515,-49.5968,-0,49.5968
1.69697,1.51515,-47.5452,-0,47.5452
1.71717,1.51515,-45.3021,-0,45.3021
1.73737,1.51515,-42.8767,-0,42.8767
1.75758,1.51515,-40.2786,-0,40.2786
1.77778,1.51515,-37.5182,-0,37.5182
1.79798,1.51515,-34.6069,-0,34.6069
1.81818,1.51515,-31.5561,-0,31.5561
1.83838,1.51515,-28.3783,-0,28.3783
1.85859,1.51515,-25.0863,-0,25.0863
1.87879,1.51515,-21.6932,-0,21.6932
1.89899,1.51515,-18.2128,-0,18.2128
1.91919,1.51515,-14.659,-0,14.659
1.93939,1.51515,-11.0462,-0,11.0462
1.9596,1.51515,-7.38895,-0,7.38895
1.9798,1.51515,-3.70193,-0,3.70193
2,1.51515,-7.40073e-13,-0,7.40073e-13
0,1.5404,0,-0,0
0.020202,1.5404,4.00762,-0,4.00762
0.040404,1.5404,7.99911,-0,7.99911
0.0606061,1.5404,11.9584,-0,11.9584
0.0808081,1.5404,15.8695,-0,15.8695
0.10101,1.5404,19.7167,-0,19.7167
0.121212,1.5404,23.4846,-0,23.4846
0.141414,1.5404,27.1578,-0,27.1578
0.161616,1.5404,30.7217,-0,30.7217
0.181818,1.5404,34.1619,-0,34.1619
0.20202,1.5404,37.4646,-0,37.4646
0.222222,1.5404,40.6164,-0,40.6164
0.242424,1.5404,43.6046,-0,43.6046
0.262626,1.5404,46.4173,-0,46.4173
0.282828,1.5404,49.043,-0,49.043
0.30303,1.5404,51.4713,-0,51.4713
0.323232,1.5404,53.6923,-0,53.6923
0.343434,1.5404,55.6972,-0,55.6972
0.363636,1.5404,57.4777,-0,57.4777
0.383838,1.5404,59.0268,-0,59.0268
0.40404,1.5404,60.3382,-0,60.3382
0.424242,1.5404,61.4067,-0,61.4067
0.444444,1.5404,62.2279,-0,62.2279
0.464646,1.5404,62.7985,-0,62.7985
0.484848,1.5404,63.1163,-0,63.1163
1.51515,1.5404,-63.1163,-0,63.1163
1.53535,1.5404,-62.7985,-0,62.7985
1.55556,1.5404,-62.2279,-0,62.2279
1.57576,1.5404,-61.4067,-0,61.4067
1.59596,1.5404,-60.3382,-0,60.3382
1.61616,1.5404,-59.0268,-0,59.0268
1.63636,1.5404,-57.4777,-0,57.4777
1.65657,1.5404,-55.6972,-0,55.6972
1.67677,1.5404,-53.6923,-0,53.6923
1.69697,1.5404,-51.4713,-0,51.4713
1.71717,1.5404,-49.043,-0,49.043
1.73737,1.5404,-46.4173,-0,46.4173
1.75758,1.5404,-43.6046,-0,43.6046
1.77778,1.5404,-40.6164,-0,40.6164
1.79798,1.5404,-37.4646,-0,37.4646
1.81818,1.5404,-34.1619,-0,34.1619
1.83838,1.5404,-30.7217,-0,30.7217
1.85859,1.5404,-27.1578,-0,27.1578
1.87879,1.5404,-23.4846,-0,23.4846
1.89899,1.5404,-19.7167,-0,19.7167
1.91919,1.5404,-15.8695,-0,15.8695
1.93939,1.5404,-11.9584,-0,11.9584
1.9596,1.5404,-7.99911,-0,7.99911
1.9798,1.5404,-4.00762,-0,4.00762
2,1.5404,-8.01186e-13,-0,8.01186e-13
0,1.56566,0,-0,0
0.020202,1.56566,4.33855,-0,4.33855
0.040404,1.56566,8.65963,-0,8.65963
0.0606061,1.56566,12.9458,-0,12.9458
0.0808081,1.56566,17.1799,-0,17.1799
0.10101,1.56566,21.3448,-0,21.3448
0.121212,1.56566,25.4238,-0,25.4238
0.141414,1.56566,29.4004,-0,29.4004
0.161616,1.56566,33.2586,-0,33.2586
0.181818,1.56566,36.9829,-0,36.9829
0.20202,1.56566,40.5582,-0,40.5582
0.222222,1.56566,43.9703,-0,43.9703
0.242424,1.56566,47.2053,-0,47.2053
0.262626,1.56566,50.2502,-0,50.2502
0.282828,1.56566,53.0928,-0,53.0928
0.30303,1.56566,55.7215,-0,55.7215
0.323232,1.56566,58.126,-0,58.126
0.343434,1.56566,60.2963,-0,60.2963
0.363636,1.56566,62.2239,-0,62.2239
0.383838,1.56566,63.9009,-0,63.9009
0.40404,1.56566,65.3207,-0,65.3207
0.424242,1.56566,66.4773,-0,66.4773
0.444444,1.56566,67.3664,-0,67.3664
0.464646,1.56566,67.9841,-0,67.9841
0.484848,1.56566,68.3281,-0,68.3281
1.51515,1.56566,-68.3281,-0,68.3281
1.53535,1.56566,-67.9841,-0,67.9841
1.55556,1.56566,-67.3664,-0,67.3664
1.57576,1.56566,-66.4773,-0,66.4773
1.59596,1.56566,-65.3207,-0,65.3207
1.61616,1.56566,-63.9009,-0,63.9009
1.63636,1.56566,-62.2239,-0,62.2239
1.65657,1.56566,-60.2963,-0,60.2963
1.67677,1.56566,-58.126,-0,58.126
1.69697,1.56566,-55.7215,-0,55.7215
1.71717,1.56566,-53.0928,-0,53.0928
1.73737,1.56566,-50.2502,-0,50.2502
1.75758,1.56566,-47.2053,-0,47.2053
1.77778,1.56566,-43.9703,-0,43.9703
1.79798,1.56566,-40.5582,-0,40.5582
1.81818,1.56566,-36.9829,-0,36.9829
1.83838,1.56566,-33.2586,-0,33.2586
1.85859,1.56566,-29.4004,-0,29.4004
1.87879,1.56566,-25.4238,-0,25.4238
1.89899,1.56566,-21.3448,-0,21.3448
1.91919,1.56566,-17.1799,-0,17.1799
1.93939,1.56566,-12.9458,-0,12.9458
1.9596,1.56566,-8.65963,-0,8.65963
1.9798,1.56566,-4.33855,-0,4.33855
2,1.56566,-8.67344e-13,-0,8.67344e-13
0,1.59091,0,-0,0
0.020202,1.59091,4.6968,-0,4.6968
0.040404,1.59091,9.37469,-0,9.37469
0.0606061,1.59091,14.0148,-0,14.0148
0.0808081,1.59091,18.5985,-0,18.5985
0.10101,1.59091,23.1073,-0,23.1073
0.121212,1.59091,27.5231,-0,27.5231
0.141414,1.59091,31.8281,-0,31.8281
0.161616,1.59091,36.0048,-0,36.0048
0.181818,1.59091,40.0367,-0,40.0367
0.20202,1.59091,43.9072,-0,43.9072
0.222222,1.59091,47.601,-0,47.601
0.242424,1.59091,51.1032,-0,51.1032
0.262626,1.59091,54.3995,-0,54.3995
0.282828,1.59091,57.4768,-0,57.4768
0.30303,1.59091,60.3227,-0,60.3227
0.323232,1.59091,62.9256,-0,62.9256
0.343434,1.59091,65.2752,-0,65.2752
0.363636,1.59091,67.362,-0,67.362
0.383838,1.59091,69.1775,-0,69.1775
0.40404,1.59091,70.7144,-0,70.7144
0.424242,1.59091,71.9666,-0,71.9666
0.444444,1.59091,72.929,-0,72.929
0.464646,1.59091,73.5978,-0,73.5978
0.484848,1.59091,73.9702,-0,73.9702
1.51515,1.59091,-73.9702,-0,73.9702
1.53535,1.59091,-73.5978,-0,73.5978
1.55556,1.59091,-72.929,-0,72.929
1.57576,1.59091,-71.9666,-0,71.9666
1.59596,1.59091,-70.7144,-0,70.7144
1.61616,1.59091,-69.1775,-0,69.1775
1.63636,1.59091,-67.362,-0,67.362
1.65657,1.59091,-65.2752,-0,65.2752
1.67677,1.59091,-62.9256,-0,62.9256
1.69697,1.59091,-60.3227,-0,60.3227
1.71717,1.59091,-57.4768,-0,57.4768
1.73737,1.59091,-54.3995,-0,54.3995
1.75758,1.59091,-51.1032,-0,51.1032
1.77778,1.59091,-47.601,-0,47.601
1.79798,1.59091,-43.9072,-0,43.9072
1.81818,1.59091,-40.0367,-0,40.0367
1.83838,1.59091,-36.0048,-0,36.0048
1.85859,1.59091,-31.8281,-0,31.8281
1.87879,1.59091,-27.5231,-0,27.5231
1.89899,1.59091,-23.1073,-0,23.1073
1.91919,1.59091,-18.5985,-0,18.5985
1.93939,1.59091,-14.0148,-0,14.0148
1.9596,1.59091,-9.37469,-0,9.37469
1.9798,1.59091,-4.6968,-0,4.6968
2,1.59091,-9.38963e-13,-0,9.38963e-13
0,1.61616,0,-0,0
0.020202,1.61616,5.08462,-0,5.08462
0.040404,1.61616,10.1488,-0,10.1488
0.0606061,1.61616,15.1721,-0,15.1721
0.0808081,1.61616,20.1343,-0,20.1343
0.10101,1.61616,25.0154,-0,25.0154
0.121212,1.61616,29.7958,-0,29.7958
0.141414,1.61616,34.4562,-0,34.4562
0.161616,1.61616,38.9778,-0,38.9778
0.181818,1.61616,43.3426,-0,43.3426
0.20202,1.61616,47.5328,-0,47.5328
0.222222,1.61616,51.5316,-0,51.5316
0.242424,1.61616,55.3229,-0,55.3229
0.262626,1.61616,58.8914,-0,58.8914
0.282828,1.61616,62.2228,-0,62.2228
0.30303,1.61616,65.3036,-0,65.3036
0.323232,1.61616,68.1215,-0,68.1215
0.343434,1.61616,70.6651,-0,70.6651
0.363636,1.61616,72.9242,-0,72.9242
0.383838,1.61616,74.8896,-0,74.8896
0.40404,1.61616,76.5534,-0,76.5534
0.424242,1.61616,77.909,-0,77.909
0.444444,1.61616,78.9509,-0,78.9509
0.464646,1.61616,79.6749,-0,79.6749
0.484848,1.61616,80.0781,-0,80.0781
1.51515,1.61616,-80.0781,-0,80.0781
1.53535,1.61616,-79.6749,-0,79.6749
1.55556,1.61616,-78.9509,-0,78.9509
1.57576,1.61616,-77.909,-0,77.909
1.59596,1.61616,-76.5534,-0,76.5534
1.61616,1.61616,-74.8896,-0,74.8896
1.63636,1.61616,-72.9242,-0,72.9242
1.65657,1.61616,-70.6651,-0,70.6651
1.67677,1.61616,-68.1215,-0,68.1215
1.69697,1.61616,-65.3036,-0,65.3036
1.71717,1.61616,-62.2228,-0,62.2228
1.73737,1.61616,-58.8914,-0,58.8914
1.75758,1.61616,-55.3229,-0,55.3229
1.77778,1.61616,-51.5316,-0,51.5316
1.79798,1.61616,-47.5328,-0,47.5328
1.81818,1.61616,-43.3426,-0,43.3426
1.83838,1.61616,-38.9778,-0,38.9778
1.85859,1.61616,-34.4562,-0,34.4562
1.87879,1.61616,-29.7958,-0,29.7958
1.89899,1.61616,-25.0154,-0,25.0154
1.91919,1.61616,-20.1343,-0,20.1343
1.93939,1.61616,-15.1721,-0,15.1721
1.9596,1.61616,-10.1488,-0,10.1488
1.9798,1.61616,-5.08462,-0,5.08462
2,1.61616,-1.0165e-12,-0,1.0165e-12
0,1.64141,0,-0,0
0.020202,1.64141,5.50447,-0,5.50447
0.040404,1.64141,10.9868,-0,10.9868
0.0606061,1.64141,16.4248,-0,16.4248
0.0808081,1.64141,21.7968,-0,21.7968
0.10101,1.64141,27.0809,-0,27.0809
0.121212,1.64141,32.256,-0,32.256
0.141414,1.64141,37.3013,-0,37.3013
0.161616,1.64141,42.1963,-0,42.1963
0.181818,1.64141,46.9214,-0,46.9214
0.20202,1.64141,51.4576,-0,51.4576
0.222222,1.64141,55.7866,-0,55.7866
0.242424,1.64141,59.8909,-0,59.8909
0.262626,1.64141,63.7541,-0,63.7541
0.282828,1.64141,67.3606,-0,67.3606
0.30303,1.64141,70.6958,-0,70.6958
0.323232,1.64141,73.7464,-0,73.7464
0.343434,1.64141,76.5,-0,76.5
0.363636,1.64141,78.9456,-0,78.9456
0.383838,1.64141,81.0733,-0,81.0733
0.40404,1.64141,82.8745,-0,82.8745
0.424242,1.64141,84.3421,-0,84.3421
0.444444,1.64141,85.47,-0,85.47
0.464646,1.64141,86.2538,-0,86.2538
0.484848,1.64141,86.6902,-0,86.6902
1.51515,1.64141,-86.6902,-0,86.6902
1.53535,1.64141,-86.2538,-0,86.2538
1.55556,1.64141,-85.47,-0,85.47
1.57576,1.64141,-84.3421,-0,84.3421
1.59596,1.64141,-82.8745,-0,82.8745
1.61616,1.64141,-81.0733,-0,81.0733
1.63636,1.64141,-78.9456,-0,78.9456
1.65657,1.64141,-76.5,-0,76.5
1.67677,1.64141,-73.7464,-0,73.7464
1.69697,1.64141,-70.6958,-0,70.6958
1.71717,1.64141,-67.3606,-0,67.3606
1.73737,1.64141,-63.7541,-0,63.7541
1.75758,1.64141,-59.8909,-0,59.8909
1.77778,1.64141,-55.7866,-0,55.7866
1.79798,1.64141,-51.4576,-0,51.4576
1.81818,1.64141,-46.9214,-0,46.9214
1.83838,1.64141,-42.1963,-0,42.1963
1.85859,1.64141,-37.3013,-0,37.3013
1.87879,1.64141,-32.256,-0,32.256
1.89899,1.64141,-27.0809,-0,27.0809
1.91919,1.64141,-21.7968,-0,21.7968
1.93939,1.64141,-16.4248,-0,16.4248
1.9596,1.64141,-10.9868,-0,10.9868
1.9798,1.64141,-5.50447,-0,5.50447
2,1.64141,-1.10043e-12,-0,1.10043e-12
0,1.66667,0,-0,0
0.020202,1.66667,5.95897,-0,5.95897
0.040404,1.66667,11.894,-0,11.894
0.0606061,1.66667,17.781,-0,17.781
0.0808081,1.66667,23.5965,-0,23.5965
0.10101,1.66667,29.317,-0,29.317
0.121212,1.66667,34.9194,-0,34.9194
0.141414,1.66667,40.3812,-0,40.3812
0.161616,1.66667,45.6804,-0,45.6804
0.181818,1.66667,50.7957,-0,50.7957
0.20202,1.66667,55.7065,-0,55.7065
0.222222,1.66667,60.3929,-0,60.3929
0.242424,1.66667,64.8361,-0,64.8361
0.262626,1.66667,69.0183,-0,69.0183
0.282828,1.66667,72.9226,-0,72.9226
0.30303,1.66667,76.5332,-0,76.5332
0.323232,1.66667,79.8357,-0,79.8357
0.343434,1.66667,82.8166,-0,82.8166
0.363636,1.66667,85.4642,-0,85.4642
0.383838,1.66667,87.7675,-0,87.7675
0.40404,1.66667,89.7175,-0,89.7175
0.424242,1.66667,91.3062,-0,91.3062
0.444444,1.66667,92.5273,-0,92.5273
0.464646,1.66667,93.3757,-0,93.3757
0.484848,1.66667,93.8482,-0,93.8482
1.51515,1.66667,-93.8482,-0,93.8482
1.53535,1.66667,-93.3757,-0,93.3757
1.55556,1.66667,-92.5273,-0,92.5273
1.57576,1.66667,-91.3062,-0,91.3062
1.59596,1.66667,-89.7175,-0,89.7175
1.61616,1.66667,-87.7675,-0,87.7675
1.63636,1.66667,-85.4642,-0,85.4642
1.65657,1.66667,-82.8166,-0,82.8166
1.67677,1.66667,-79.8357,-0,79.8357
1.69697,1.66667,-76.5332,-0,76.5332
1.71717,1.66667,-72.9226,-0,72.9226
1.73737,1.66667,-69.0183,-0,69.0183
1.75758,1.66667,-64.8361,-0,64.8361
1.77778,1.66667,-60.3929,-0,60.3929
1.79798,1.66667,-55.7065,-0,55.7065
1.81818,1.66667,-50.7957,-0,50.7957
1.83838,1.66667,-45.6804,-0,45.6804
1.85859,1.66667,-40.3812,-0,40.3812
1.87879,1.66667,-34.9194,-0,34.9194
1.89899,1.66667,-29.317,-0,29.317
1.91919,1.66667,-23.5965,-0,23.5965
1.93939,1.66667,-17.781,-0,17.781
1.9596,1.66667,-11.894,-0,11.894
1.9798,1.66667,-5.95897,-0,5.95897
2,1.66667,-1.19129e-12,-0,1.19129e-12
0,1.69192,0,-0,0
0.020202,1.69192,6.451,-0,6.451
0.040404,1.69192,12.876,-0,12.876
0.0606061,1.69192,19.2492,-0,19.2492
0.0808081,1.69192,25.5449,-0,25.5449
0.10101,1.69192,31.7377,-0,31.7377
0.121212,1.69192,37.8027,-0,37.8027
0.141414,1.69192,43.7155,-0,43.7155
0.161616,1.69192,49.4523,-0,49.4523
0.181818,1.69192,54.9899,-0,54.9899
0.20202,1.69192,60.3061,-0,60.3061
0.222222,1.69192,65.3795,-0,65.3795
0.242424,1.69192,70.1896,-0,70.1896
0.262626,1.69192,74.7171,-0,74.7171
0.282828,1.69192,78.9437,-0,78.9437
0.30303,1.69192,82.8525,-0,82.8525
0.323232,1.69192,86.4276,-0,86.4276
0.343434,1.69192,89.6548,-0,89.6548
0.363636,1.69192,92.5209,-0,92.5209
0.383838,1.69192,95.0145,-0,95.0145
0.40404,1.69192,97.1254,-0,97.1254
0.424242,1.69192,98.8453,-0,98.8453
0.444444,1.69192,100.167,-0,100.167
0.464646,1.69192,101.086,-0,101.086
0.484848,1.69192,101.597,-0,101.597
1.51515,1.69192,-101.597,-0,101.597
1.53535,1.69192,-101.086,-0,101.086
1.55556,1.69192,-100.167,-0,100.167
1.57576,1.69192,-98.8453,-0,98.8453
1.59596,1.69192,-97.1254,-0,97.1254
1.61616,1.69192,-95.0145,-0,95.0145
1.63636,1.69192,-92.5209,-0,92.5209
1.65657,1.69192,-89.6548,-0,89.6548
1.67677,1.69192,-86.4276,-0,86.4276
1.69697,1.69192,-82.8525,-0,82.8525
1.71717,1.69192,-78.9437,-0,78.9437
1.73737,1.69192,-74.7171,-0,74.7171
1.75758,1.69192,-70.1896,-0,70.1896
1.77778,1.69192,-65.3795,-0,65.3795
1.79798,1.69192,-60.3061,-0,60.3061
1.81818,1.69192,-54.9899,-0,54.9899
1.83838,1.69192,-49.4523,-0,49.4523
1.85859,1.69192,-43.7155,-0,43.7155
1.87879,1.69192,-37.8027,-0,37.8027
1.89899,1.69192,-31.7377,-0,31.7377
1.91919,1.69192,-25.5449,-0,25.5449
1.93939,1.69192,-19.2492,-0,19.2492
1.9596,1.69192,-12.876,-0,12.876
1.9798,1.69192,-6.451,-0,6.451
